system:index,Crop Name,NDVI,State,precipitation,temperature_2m,.geo
000000000000000001df_43_0,Sugarcane,4990.666666666667,Karnataka,1.5732691,296.49954782562793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0581093181896,13.333244604543998]}"
000000000000000001df_44_0,Sugarcane,4154.0,Karnataka,1.9523752,297.8242924169746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92947514378552,12.264249416441768]}"
000000000000000001df_45_0,Sugarcane,3393.3333333333335,Karnataka,2.1948597,298.8994890709063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23490234038616,17.604733780532325]}"
000000000000000001df_46_0,Sugarcane,6108.0,Karnataka,1.8368973,300.0829594091621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75430366338222,16.755825837039374]}"
000000000000000001df_47_0,Sugarcane,3629.0,Karnataka,1.3290626,298.7448483421685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59098537044744,14.819956399761807]}"
000000000000000001df_48_0,Sugarcane,5031.0,Karnataka,1.9880747,296.8764513176439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56565745371712,13.081716324990532]}"
000000000000000001df_49_0,Sugarcane,5994.333333333333,Karnataka,3.2641034,297.8684206113709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11487826986409,14.015964220474835]}"
000000000000000001df_50_0,Sugarcane,5977.666666666667,Karnataka,2.2485814,296.779306153238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24388549322735,12.888578538904834]}"
000000000000000001df_51_0,Sugarcane,4350.666666666667,Karnataka,1.1631705,298.9391248095162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42928861930592,15.52513389779563]}"
000000000000000001df_52_0,Sugarcane,5141.333333333333,Karnataka,1.1490567,297.757771474538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2108229164899,14.069863137522006]}"
000000000000000001df_53_0,Sugarcane,7931.333333333333,Karnataka,5.37342,298.4405080494861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.74656900337509,14.384273486963838]}"
000000000000000001df_54_0,Sugarcane,3904.0,Karnataka,1.010304,299.75381916870555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57301906476505,16.324634500662004]}"
000000000000000001df_55_0,Sugarcane,5550.0,Karnataka,1.1311818,298.8274300264352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.72573266306537,14.519020779581767]}"
000000000000000001df_56_0,Sugarcane,3973.0,Karnataka,1.7598408,300.63935879997274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21531449291051,17.164559291313758]}"
000000000000000001df_57_0,Sugarcane,4216.0,Karnataka,2.4730263,297.52396077026805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25286864606855,12.125010547403242]}"
000000000000000001df_58_0,Sugarcane,3666.3333333333335,Karnataka,1.0176214,299.00102496583816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95480306051584,15.924884199228819]}"
000000000000000001df_59_0,Sugarcane,6477.0,Karnataka,2.6880603,298.14009569328783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01606358861095,14.770549059135233]}"
000000000000000001df_60_0,Sugarcane,4758.0,Karnataka,1.0998528,299.2501736036585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57751064118564,15.911409469967026]}"
000000000000000001df_61_0,Sugarcane,4910.0,Karnataka,2.4914064,297.0962570246324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87108465031775,12.03517901899129]}"
000000000000000001df_62_0,Sugarcane,3080.3333333333335,Karnataka,0.99202603,299.0879390283383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.09404192955436,15.879968435022842]}"
000000000000000001df_63_0,Sugarcane,7639.0,Karnataka,2.8541036,296.1817802457145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75268212158895,13.562315001994476]}"
000000000000000001df_64_0,Sugarcane,5812.333333333333,Karnataka,2.481952,296.20732424110713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57913218297891,11.927381184896948]}"
000000000000000001df_65_0,Sugarcane,4339.0,Karnataka,2.065655,297.17893014984696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65099740570848,13.054766866466947]}"
000000000000000001df_66_0,Sugarcane,3767.0,Karnataka,1.5509455,298.26705619616405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81394264968405,16.12700513815571]}"
000000000000000001df_67_0,Sugarcane,7820.0,Karnataka,3.775893,297.0006703806449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.3288523962595,15.682339072516546]}"
000000000000000001df_68_0,Sugarcane,7899.0,Karnataka,6.2232127,295.86436948671445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76166527443014,12.416963014742086]}"
000000000000000001df_69_0,Sugarcane,5553.333333333333,Karnataka,2.7851698,298.5983814057849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81843422610466,15.206231971933201]}"
000000000000000001df_70_0,Sugarcane,3291.0,Karnataka,1.2988107,298.39480970892737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96665624798437,16.005732574799573]}"
000000000000000001df_71_0,Sugarcane,5082.333333333333,Karnataka,2.3658452,297.6441097049924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7330942741133,15.520642321375034]}"
000000000000000001df_72_0,Sugarcane,7507.0,Karnataka,4.583587,298.6499373327681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.61631328717776,14.959195268800332]}"
000000000000000001df_73_0,Sugarcane,5517.666666666667,Karnataka,2.185021,297.10093102088337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22304915291764,13.324261451702803]}"
000000000000000001df_74_0,Sugarcane,4545.333333333333,Karnataka,1.0993193,298.4279656602349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.22716768037903,15.444285522224874]}"
000000000000000001df_75_0,Sugarcane,5679.0,Karnataka,1.4109493,298.672417050316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.82292580252525,16.248277701511846]}"
000000000000000001df_76_0,Sugarcane,5648.0,Karnataka,2.4626067,298.49529570974295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9172489073578,14.972669998062125]}"
000000000000000001df_77_0,Sugarcane,7513.666666666667,Karnataka,8.101465,299.95025243514607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87233314315182,13.270362534655632]}"
000000000000000001df_78_0,Sugarcane,5499.333333333333,Karnataka,4.270923,297.05848162864163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23615083322022,13.68807914177121]}"
000000000000000001df_79_0,Sugarcane,5139.666666666667,Karnataka,2.0080462,295.96260858892106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.87395468494509,13.306295146020412]}"
000000000000000001df_80_0,Sugarcane,8150.333333333333,Karnataka,6.83072,300.02962004832733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93970678946079,13.625197071882843]}"
000000000000000001df_81_0,Sugarcane,4157.666666666667,Karnataka,1.22345,299.88882893433055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25573868069588,16.144971443838102]}"
000000000000000001df_82_0,Sugarcane,4184.333333333333,Karnataka,1.3271912,298.07145662971476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.98499560262596,13.809351705127344]}"
000000000000000001df_83_0,Sugarcane,4484.666666666667,Karnataka,2.5661414,298.98594682295214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30227598669512,18.058382999012682]}"
000000000000000001df_84_0,Sugarcane,7129.333333333333,Karnataka,6.78152,296.57230732117813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15081088122888,13.409601403694158]}"
000000000000000001df_85_0,Sugarcane,5661.333333333333,Karnataka,1.7395853,297.34735118600463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88455937957956,13.351210910226389]}"
000000000000000001df_86_0,Sugarcane,4193.333333333333,Karnataka,1.0941813,299.8123241606213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.45623807782951,16.621078544421447]}"
000000000000000001df_87_0,Sugarcane,4241.333333333333,Karnataka,1.34964,297.21449061802457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7379588994931,13.616213919041648]}"
000000000000000001df_88_0,Sugarcane,4327.0,Karnataka,0.96729827,298.6373278719165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24388549322735,14.083337866783799]}"
000000000000000001df_89_0,Sugarcane,4409.333333333333,Karnataka,1.4039958,300.729033753112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83066046253238,15.942850504911208]}"
000000000000000001df_90_0,Sugarcane,7436.666666666667,Karnataka,2.3348308,294.65500973432506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.73022423948596,13.252396228973241]}"
000000000000000001df_91_0,Sugarcane,4177.666666666667,Karnataka,1.1095847,299.7390012636287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35904493836964,15.426319216542483]}"
000000000000000001df_92_0,Sugarcane,5167.0,Karnataka,1.4506545,300.97951979864183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04625613072106,15.817086365134475]}"
000000000000000001df_93_0,Sugarcane,3496.6666666666665,Karnataka,1.247721,298.4279656602349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16877718691126,15.363437146654118]}"
000000000000000001df_94_0,Sugarcane,6965.666666666667,Karnataka,8.086714,298.5094071272965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05648777639632,13.153581547720094]}"
000000000000000001df_95_0,Sugarcane,5344.666666666667,Karnataka,2.2008102,297.10093102088337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.16016708302926,13.301803569599816]}"
000000000000000001df_96_0,Sugarcane,7367.333333333333,Karnataka,5.711248,298.2623455341048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.41419234825086,15.026568915109296]}"
000000000000000001df_97_0,Sugarcane,6053.0,Karnataka,1.7763696,297.79200996147404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78861473295373,13.903674809959895]}"
000000000000000001df_98_0,Sugarcane,3528.0,Karnataka,2.7933962,299.2513444502278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31125913953632,18.35931861919272]}"
000000000000000001df_99_0,Sugarcane,8131.333333333333,Karnataka,5.138473,297.50187722230567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.29291978489474,15.5835243912634]}"
000000000000000001df_100_0,Sugarcane,4750.666666666667,Karnataka,1.0568458,299.1622176956346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51013699487667,15.727254836722523]}"
000000000000000001df_101_0,Sugarcane,3689.3333333333335,Karnataka,1.1093659,298.8975896031868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.26310029174381,15.749712718825512]}"
000000000000000001df_102_0,Sugarcane,3936.6666666666665,Karnataka,1.0610604,299.86229272639787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97726094261883,16.37404184128858]}"
000000000000000001df_103_0,Sugarcane,4004.3333333333335,Karnataka,1.3600737,299.85570584810705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2512471042753,16.535738592430093]}"
000000000000000001df_104_0,Sugarcane,7829.333333333333,Karnataka,2.921309,295.13181615137773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70776635738298,13.450025591479536]}"
000000000000000001df_105_0,Sugarcane,8283.333333333334,Karnataka,5.951367,296.3220604976889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.49666226561489,13.189514159084874]}"
000000000000000001df_106_0,Sugarcane,4253.666666666667,Karnataka,1.9504393,296.83681155473766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.50277538382875,12.304673604227146]}"
000000000000000001df_107_0,Sugarcane,3945.6666666666665,Karnataka,1.0735469,299.9674596541966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.87395468494509,16.39200814697097]}"
000000000000000001df_108_0,Sugarcane,7115.333333333333,Karnataka,3.7518122,295.7943854139836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83353049715971,12.942477455952007]}"
000000000000000001df_109_0,Sugarcane,4292.666666666667,Karnataka,1.2418842,298.3829246213584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88006780315895,13.674604412509417]}"
000000000000000001df_110_0,Sugarcane,3159.6666666666665,Karnataka,1.5534103,300.00326359228336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.73920739232716,16.85913209471312]}"
000000000000000001df_111_0,Sugarcane,3791.3333333333335,Karnataka,2.0390625,299.9776547610103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24837706964796,17.173542444154954]}"
000000000000000001df_112_0,Sugarcane,7493.333333333333,Karnataka,7.7916865,299.9972935491428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87233314315182,13.436550862217743]}"
000000000000000001df_113_0,Sugarcane,4227.0,Karnataka,1.384293,298.0340700254336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21818452753784,15.089450984997663]}"
000000000000000001df_114_0,Sugarcane,3952.6666666666665,Karnataka,1.4491777,297.4619403322103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82616888611179,13.548840272732683]}"
000000000000000001df_115_0,Sugarcane,6347.666666666667,Karnataka,3.3067017,295.31476422543903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.94581990767465,12.5786597658836]}"
000000000000000001df_116_0,Sugarcane,4490.333333333333,Karnataka,1.8509125,297.26087554819867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67021220422492,15.90242631712583]}"
000000000000000001df_117_0,Sugarcane,3640.0,Karnataka,1.0268754,298.0400092156379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08668031850644,13.759944364500772]}"
000000000000000001df_118_0,Sugarcane,4569.0,Karnataka,1.3960761,298.0802850408869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49541377278082,13.629688648303441]}"
000000000000000001df_119_0,Sugarcane,4066.3333333333335,Karnataka,1.6642696,300.1312824850116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96540775515031,16.324634500662004]}"
000000000000000001df_120_0,Sugarcane,7555.333333333333,Karnataka,4.680232,298.55680595649466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.61631328717776,15.093942561418261]}"
000000000000000001df_121_0,Sugarcane,4230.333333333333,Karnataka,1.2496679,298.7743395012379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6448842874946,15.457760251486667]}"
000000000000000001df_122_0,Sugarcane,3230.3333333333335,Karnataka,1.199263,298.7645606854896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74981208696163,13.867742198595113]}"
000000000000000001df_123_0,Sugarcane,4453.333333333333,Karnataka,1.1773467,298.68897188626806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.40683073720294,15.35894557023352]}"
000000000000000001df_124_0,Sugarcane,6053.0,Karnataka,4.8579764,295.3204047234504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.62691798181221,13.08620790141113]}"
000000000000000001df_125_0,Sugarcane,6943.333333333333,Karnataka,3.2460248,295.65871678167207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.99971882472182,12.331623062750731]}"
000000000000000001df_126_0,Sugarcane,3969.3333333333335,Karnataka,1.0844733,298.7039874289935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.87395468494509,14.366307181281448]}"
000000000000000001df_127_0,Sugarcane,3586.6666666666665,Karnataka,1.7087798,300.3882082984563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10015504776824,16.508789133906507]}"
000000000000000001df_128_0,Sugarcane,4685.666666666667,Karnataka,2.9739244,298.4001186496609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.82292580252525,15.26462246540097]}"
000000000000000001df_129_0,Sugarcane,7766.0,Karnataka,5.6064277,299.01410839933203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.50851545308342,14.927754233856149]}"
000000000000000001df_130_0,Sugarcane,6209.666666666667,Karnataka,2.8445299,295.044389661852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07769716566524,11.75220970449364]}"
000000000000000001df_131_0,Sugarcane,4276.0,Karnataka,1.1264464,298.90786161876844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70327478096237,14.613343884414316]}"
000000000000000001df_132_0,Sugarcane,4647.0,Karnataka,2.7688422,295.73447035345845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.89354253242074,11.824074927223203]}"
000000000000000001df_133_0,Sugarcane,6915.0,Karnataka,2.7904737,296.6435156741857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30227598669512,12.012721136888302]}"
000000000000000001df_134_0,Sugarcane,4235.333333333333,Karnataka,1.1841832,298.567404163626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06996250565811,15.718271683881328]}"
000000000000000001df_135_0,Sugarcane,3884.6666666666665,Karnataka,1.1883422,299.3779072185139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88742941420688,15.26462246540097]}"
000000000000000001df_136_0,Sugarcane,4553.333333333333,Karnataka,1.5323321,296.91646958794763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54769114803473,13.333244604543998]}"
000000000000000001df_137_0,Sugarcane,5492.333333333333,Karnataka,1.9016448,297.30531786125664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9923572136739,13.189514159084874]}"
000000000000000001df_138_0,Sugarcane,3959.3333333333335,Karnataka,0.99912083,299.71619311881165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6763253224388,16.16293774952049]}"
000000000000000001df_139_0,Sugarcane,3922.3333333333335,Karnataka,0.77054477,298.73468610043903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0581093181896,14.730124871349854]}"
000000000000000001df_140_0,Sugarcane,7310.666666666667,Karnataka,7.133653,295.8902618072845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.17326876333186,13.333244604543998]}"
000000000000000001df_142_0,Sugarcane,5183.0,Karnataka,2.2231905,296.69253763611056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5403295369868,13.117648936355312]}"
000000000000000001df_143_0,Sugarcane,3351.3333333333335,Karnataka,1.9606481,299.99417762616594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06422243640345,17.335239195296467]}"
000000000000000001df_144_0,Sugarcane,6745.666666666667,Karnataka,6.052299,297.30781180692685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80495949684286,13.993506338371846]}"
000000000000000001df_145_0,Sugarcane,4033.3333333333335,Karnataka,1.9617841,296.70882619780923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51175853666994,13.059258442887545]}"
000000000000000001df_146_0,Sugarcane,4822.666666666667,Karnataka,3.129108,296.5588608067552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.00296190830835,12.942477455952007]}"
000000000000000001df_147_0,Sugarcane,5057.0,Karnataka,1.2216302,298.7506618849088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7420774269545,16.54023016885069]}"
000000000000000001df_148_0,Sugarcane,4955.666666666667,Karnataka,2.2586799,296.5286253764954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.29616286848126,12.623575530089576]}"
000000000000000001df_149_0,Sugarcane,6499.0,Karnataka,1.1215442,300.7242522187285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85760992105597,15.314029806027543]}"
000000000000000001df_150_0,Sugarcane,5302.666666666667,Karnataka,1.7423153,297.3330512972542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9698993315709,13.382651945170572]}"
000000000000000001df_151_0,Sugarcane,8034.0,Karnataka,6.333962,299.18960839575453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.38724288972728,14.828939552603002]}"
000000000000000001df_152_0,Sugarcane,5149.0,Karnataka,1.9420997,297.3651942438257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94744144946792,13.176039429823081]}"
000000000000000001df_153_0,Sugarcane,4178.333333333333,Karnataka,1.5661442,300.3405110006371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27819656279887,16.868115247554314]}"
000000000000000001df_154_0,Sugarcane,7832.0,Karnataka,3.1077106,297.2333909478378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.40233916078233,13.737486482397783]}"
000000000000000001df_155_0,Sugarcane,4219.333333333333,Karnataka,1.3317097,297.3280099722056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.89516407421401,13.61172234262105]}"
000000000000000001df_156_0,Sugarcane,6010.333333333333,Karnataka,1.7287396,300.4367312476751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18998657618019,16.320142924241406]}"
000000000000000001df_157_0,Sugarcane,3717.0,Karnataka,1.0884361,299.888935131031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.62691798181221,16.40997445265336]}"
000000000000000001df_158_0,Sugarcane,4509.666666666667,Karnataka,0.8610069,299.6206909850406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32311232700485,15.093942561418261]}"
000000000000000001df_159_0,Sugarcane,3988.0,Karnataka,1.9421866,299.48908242026545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55667430087593,17.676599003261884]}"
000000000000000001df_160_0,Sugarcane,4592.0,Karnataka,1.124489,299.2178969610306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02504674145214,16.54472174527129]}"
000000000000000001df_161_0,Sugarcane,7712.666666666667,Karnataka,7.4372416,299.2881209265185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.48767911277369,12.749339669866309]}"
000000000000000001df_162_0,Sugarcane,3440.0,Karnataka,1.5297797,299.96029014727156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4129438554168,16.477348098962324]}"
000000000000000001df_163_0,Sugarcane,4302.333333333333,Karnataka,1.5410166,298.3777060037131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13284457554649,15.296063500345152]}"
000000000000000001df_164_0,Sugarcane,5776.666666666667,Karnataka,1.3709348,297.0929821419629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95929463693645,13.764435940921368]}"
000000000000000001df_165_0,Sugarcane,8174.0,Karnataka,7.140149,297.6063253661215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.49666226561489,12.978410067316787]}"
000000000000000001df_166_0,Sugarcane,4778.0,Karnataka,1.0834348,299.493876251109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4697128070913,16.65701115578623]}"
000000000000000001df_167_0,Sugarcane,4220.666666666667,Karnataka,1.3431388,298.55639972616905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94868994230198,16.086580950370333]}"
000000000000000001df_168_0,Sugarcane,4683.0,Karnataka,1.0953132,298.9992871406751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32598236163219,15.60149069694579]}"
000000000000000001df_169_0,Sugarcane,5848.0,Karnataka,7.72387,300.092569651621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49953230024222,14.15520308951336]}"
000000000000000001df_170_0,Sugarcane,4936.333333333333,Karnataka,1.9920875,297.2362003536014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52074168951114,12.497811390312844]}"
000000000000000001df_171_0,Sugarcane,8385.666666666666,Karnataka,6.712511,299.5688251872638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60283855791596,14.150711513092762]}"
000000000000000001df_172_0,Sugarcane,2958.3333333333335,Karnataka,1.0659443,300.1370332040194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52972484235234,15.884460011443439]}"
000000000000000001df_173_0,Sugarcane,3889.3333333333335,Karnataka,1.0125033,299.1234449449477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90090414346868,15.47123498074846]}"
000000000000000001df_174_0,Sugarcane,4713.0,Karnataka,1.1093659,298.8975896031868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2900497502674,15.745221142404914]}"
000000000000000001df_175_0,Sugarcane,5051.333333333333,Karnataka,1.2880226,298.3544632349259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52361172413848,14.743599600611647]}"
000000000000000001df_176_0,Sugarcane,3341.0,Karnataka,1.0659443,300.1370332040194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52523326593175,15.862002129340452]}"
000000000000000001df_177_0,Sugarcane,4273.333333333333,Karnataka,1.7797315,300.5497010618775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54319957161412,16.957946775966267]}"
000000000000000001df_178_0,Sugarcane,4890.333333333333,Karnataka,1.6326569,300.81437275086563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14057923555362,16.041665186164355]}"
000000000000000001df_179_0,Sugarcane,5061.666666666667,Karnataka,1.6857737,297.0470090314145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68693001707325,13.29282041675862]}"
000000000000000001df_180_0,Sugarcane,5391.666666666667,Karnataka,2.6013308,295.73447035345845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91150883810313,11.84653280932619]}"
000000000000000001df_181_0,Sugarcane,6864.0,Karnataka,7.9747095,300.1294031387719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.84089210820764,13.42307613295595]}"
000000000000000001df_182_0,Sugarcane,4586.0,Karnataka,1.0098191,299.5131249060997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44600643215425,14.23155988866352]}"
000000000000000001df_183_0,Sugarcane,5226.666666666667,Karnataka,2.0042164,298.10481290153535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0879288113405,14.977161574482723]}"
000000000000000001df_184_0,Sugarcane,5800.666666666667,Karnataka,3.7246566,297.8662224514581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9172489073578,14.294441958551886]}"
000000000000000001df_185_0,Sugarcane,6442.0,Karnataka,1.8460485,297.98224335275705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74819054516836,13.831809587230333]}"
000000000000000001df_186_0,Sugarcane,7714.333333333333,Karnataka,6.090016,295.96796380905874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.44276334856772,13.202988888346669]}"
000000000000000001df_187_0,Sugarcane,4406.333333333333,Karnataka,1.0814818,299.37696508610213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97276936619824,15.102925714259456]}"
000000000000000001df_188_0,Sugarcane,3809.0,Karnataka,1.6920476,298.0708840618202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00708043576975,15.399369758018898]}"
000000000000000001df_189_0,Sugarcane,3802.6666666666665,Karnataka,2.3144948,296.41183315179273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56116587729652,12.753831246286907]}"
000000000000000001df_190_0,Sugarcane,4216.333333333333,Karnataka,2.2267122,297.04864468417344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.56241437013058,15.888951587864037]}"
000000000000000001df_191_0,Sugarcane,7422.333333333333,Karnataka,5.9378667,297.42303500332685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77351846189868,14.146219936672166]}"
000000000000000001df_192_0,Sugarcane,5304.333333333333,Karnataka,2.5237155,298.4019505986365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40558224436887,12.327131486330135]}"
000000000000000001df_193_0,Sugarcane,5507.333333333333,Karnataka,1.4656206,297.1541693271733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78287466369908,13.55782342557388]}"
